model,acc,time,batch_size,max_memory_usage,mean_power_consumption
0,0.7157894736842105,0.8395531177520752,32,2922.72265625,29.9594
1,0.7684210526315789,1.1400811672210691,1,2882.953125,33.157363636363634
1,0.7684210526315789,0.9393718242645264,4,2922.61328125,32.26790909090909
1,0.7684210526315789,0.9075729846954346,8,2926.51953125,33.79981818181818
1,0.7684210526315789,0.8798327445983887,16,2913.03515625,31.102
1,0.7684210526315789,0.8459410667419434,32,2895.63671875,32.443
2,0.8,1.3170607089996338,1,2928.53125,34.02891666666667
2,0.8,1.0488810539245603,4,2925.14453125,32.206818181818186
2,0.8,1.0144572257995603,8,2936.6484375,32.54081818181818
2,0.8,0.987379550933838,16,2950.1953125,33.28663636363637
2,0.8,0.930893898010254,32,2933.46875,33.756181818181815
3,0.7684210526315789,1.8310258388519287,1,2944.76953125,38.19121428571428
3,0.7684210526315789,1.1851296424865725,4,2944.87109375,32.488166666666665
3,0.7684210526315789,1.126976490020752,8,2968.8359375,35.194750000000006
3,0.7684210526315789,1.0815315246582031,16,2952.3046875,34.41375
3,0.7684210526315789,1.0398821830749512,32,2957.578125,33.16558333333333
4,0.8105263157894737,2.315639972686768,1,2966.09375,39.08093333333333
4,0.8105263157894737,1.3163766860961914,4,2978.7421875,35.204307692307694
4,0.8105263157894737,1.2260138988494873,8,2945.7578125,37.465
4,0.8105263157894737,1.19838285446167,16,2981.31640625,35.32446153846154
4,0.8105263157894737,1.150686740875244,32,2980.25,34.40315384615385
5,0.7473684210526316,1.261533260345459,1,2917.2578125,32.50718181818183
5,0.7473684210526316,0.9478788375854492,4,2913.61328125,28.6777
5,0.7473684210526316,0.8789224624633789,8,2910.21484375,30.512400000000003
5,0.7473684210526316,0.8759174346923828,16,2910.6875,29.1171
5,0.7473684210526316,0.8484854698181152,32,2897.16796875,30.984
6,0.7263157894736842,1.239041090011597,1,2903.390625,32.29509090909091
6,0.7263157894736842,0.9664630889892578,4,2923.5234375,28.2676
6,0.7263157894736842,0.9130597114562988,8,2922.69921875,30.4748
6,0.7263157894736842,0.8814306259155273,16,2929.40625,32.260299999999994
6,0.7263157894736842,0.8600735664367676,32,2915.05078125,30.2531
7,0.7473684210526316,1.3635337352752686,1,2903.41015625,29.34036363636364
7,0.7473684210526316,0.9916222095489502,4,2916.8125,29.57963636363636
7,0.7473684210526316,0.9165632724761964,8,2911.0703125,28.7958
7,0.7473684210526316,0.9007482528686525,16,2935.15234375,31.3018
7,0.7473684210526316,0.8853857517242432,32,2924.51171875,29.1055
8,0.7789473684210526,1.4988586902618408,1,2908.60546875,31.99175
8,0.7789473684210526,1.0400176048278809,4,2916.44140625,30.18627272727273
8,0.7789473684210526,0.9498600959777832,8,2917.5234375,32.11272727272727
8,0.7789473684210526,0.9270424842834472,16,2921.12890625,34.10109090909091
8,0.7789473684210526,0.8918049335479736,32,2911.30078125,31.63409090909091
9,0.8421052631578947,1.9341368675231927,1,2919.91015625,32.963615384615395
9,0.8421052631578947,1.2038028240203855,4,2954.59375,35.42083333333333
9,0.8421052631578947,1.171323537826538,8,2942.984375,35.22325000000001
9,0.8421052631578947,1.101975440979004,16,2913.4609375,34.413666666666664
9,0.8421052631578947,1.0568583011627195,32,2945.74609375,35.59225
10,0.8631578947368421,4.724601984024048,1,2973.1015625,68.9525
10,0.8631578947368421,4.570699453353882,4,2952.1484375,69.9515909090909
10,0.8631578947368421,4.451542854309082,8,2953.19921875,68.21466666666667
10,0.8631578947368421,4.406825304031372,16,2976.58203125,72.12866666666667
10,0.8631578947368421,4.419996500015259,32,2946.95703125,73.48695238095237
11,0.7578947368421053,1.786640167236328,1,2957.453125,41.68892307692308
11,0.7578947368421053,1.1710834503173828,4,2947.94140625,33.7415
11,0.7578947368421053,1.1383168697357178,8,2949.90234375,35.261916666666664
11,0.7578947368421053,1.0940749645233154,16,2947.8671875,34.19016666666666
11,0.7578947368421053,0.9995872974395752,32,2937.90234375,31.585272727272727
12,0.7894736842105263,1.4516313076019287,1,2927.546875,35.34966666666667
12,0.7894736842105263,1.061708927154541,4,2942.50390625,31.31745454545455
12,0.7894736842105263,0.9963598251342772,8,2934.2265625,31.0476
12,0.7894736842105263,0.9942953586578368,16,2953.62890625,33.20236363636364
12,0.7894736842105263,0.9596779346466064,32,2935.3125,30.280454545454543
0,0.7157894736842105,0.990104913711548,1,2921.84765625,31.254181818181817
0,0.7157894736842105,0.880612850189209,4,2916.05078125,31.2737
0,0.7157894736842105,0.863584041595459,8,2921.890625,32.4485
0,0.7157894736842105,0.8555018901824951,16,2921.4921875,30.5906
0,0.7157894736842105,0.8473162651062012,32,2918.8671875,33.27854545454545
1,0.7684210526315789,1.1443541049957275,1,2915.95703125,30.41318181818181
1,0.7684210526315789,0.9389121532440186,4,2902.52734375,32.37081818181818
1,0.7684210526315789,0.90940260887146,8,2936.58203125,35.162454545454544
1,0.7684210526315789,0.8966732025146484,16,2904.70703125,31.755272727272725
1,0.7684210526315789,0.8520817756652832,32,2929.171875,32.07036363636364
2,0.8,1.324955701828003,1,2936.9453125,33.689416666666666
2,0.8,1.0424747467041016,4,2931.66796875,31.840636363636364
2,0.8,1.0101501941680908,8,2926.3203125,33.13418181818182
2,0.8,0.9693431854248048,16,2930.078125,34.120636363636365
2,0.8,0.9267826080322266,32,2936.12109375,33.813909090909085
3,0.7684210526315789,1.796147346496582,1,2941.69140625,38.34278571428572
3,0.7684210526315789,1.1733195781707764,4,2974.7578125,33.578333333333326
3,0.7684210526315789,1.1257407665252686,8,2955.58203125,35.04758333333333
3,0.7684210526315789,1.092588186264038,16,2972.73046875,33.7985
3,0.7684210526315789,1.045957326889038,32,2950.734375,32.886750000000006
4,0.8105263157894737,2.328098058700561,1,2960.328125,40.1396
4,0.8105263157894737,1.3235533237457275,4,2948.62109375,36.44253846153846
4,0.8105263157894737,1.236180543899536,8,2965.6328125,37.30492307692308
4,0.8105263157894737,1.199408769607544,16,2991.4921875,36.23661538461538
4,0.8105263157894737,1.1564662456512451,32,2974.91796875,34.78053846153846
5,0.7473684210526316,1.241818904876709,1,2915.19921875,32.09218181818182
5,0.7473684210526316,0.9480466842651368,4,2926.2734375,28.6406
5,0.7473684210526316,0.8745310306549072,8,2881.77734375,30.9103
5,0.7473684210526316,0.8757600784301758,16,2903.2734375,32.5338
5,0.7473684210526316,0.846649169921875,32,2918.69921875,31.4535
6,0.7263157894736842,1.2608428001403809,1,2901.328125,33.12781818181818
6,0.7263157894736842,0.9652304649353028,4,2914.9296875,27.5597
6,0.7263157894736842,0.9163062572479248,8,2915.04296875,29.5038
6,0.7263157894736842,0.8992340564727783,16,2923.78515625,32.154300000000006
6,0.7263157894736842,0.8610227108001709,32,2918.12890625,30.3212
7,0.7473684210526316,1.3445897102355957,1,2913.21875,29.55525
7,0.7473684210526316,1.0007226467132568,4,2897.671875,30.0943
7,0.7473684210526316,0.9265139102935792,8,2939.69140625,31.5184
7,0.7473684210526316,0.8940842151641846,16,2915.9296875,30.992090909090905
7,0.7473684210526316,0.8808014392852783,32,2926.65234375,30.9651
8,0.7789473684210526,1.5053393840789795,1,2900.5,30.543499999999995
8,0.7789473684210526,1.0401651859283447,4,2946.58984375,31.949454545454547
8,0.7789473684210526,0.953359603881836,8,2901.12890625,32.26081818181819
8,0.7789473684210526,0.930367946624756,16,2925.3359375,31.619545454545456
8,0.7789473684210526,0.9108774662017822,32,2916.578125,31.623454545454543
9,0.8421052631578947,1.936606407165528,1,2906.48828125,33.53130769230769
9,0.8421052631578947,1.1947312355041504,4,2920.41015625,35.81108333333333
9,0.8421052631578947,1.150432586669922,8,2919.29296875,35.33416666666667
9,0.8421052631578947,1.1164767742156982,16,2937.9765625,35.33391666666667
9,0.8421052631578947,1.056300163269043,32,2953.01953125,35.64558333333333
10,0.8631578947368421,4.724264144897461,1,2975.3828125,69.28618181818182
10,0.8631578947368421,4.57887077331543,4,2966.2890625,69.06568181818182
10,0.8631578947368421,4.456233978271484,8,2972.05078125,69.47195238095237
10,0.8631578947368421,4.405858278274536,16,2991.7421875,71.07609523809523
10,0.8631578947368421,4.416595220565796,32,2958.76953125,72.89057142857143
11,0.7578947368421053,1.7792201042175293,1,2922.11328125,41.59753846153846
11,0.7578947368421053,1.1742358207702637,4,2944.8046875,34.04558333333333
11,0.7578947368421053,1.134774684906006,8,2959.30078125,35.32483333333332
11,0.7578947368421053,1.0802648067474363,16,2947.27734375,32.63654545454546
11,0.7578947368421053,1.006880760192871,32,2937.9453125,35.67191666666666
12,0.7894736842105263,1.4512155055999756,1,2928.89453125,32.62416666666666
12,0.7894736842105263,1.0566420555114746,4,2932.61328125,32.13527272727273
12,0.7894736842105263,1.0137224197387695,8,2935.1796875,30.9307
12,0.7894736842105263,0.9845099449157716,16,2948.125,34.09381818181818
12,0.7894736842105263,0.9521243572235109,32,2932.421875,29.723000000000003
0,0.7157894736842105,0.9865310192108154,1,2917.57421875,33.861090909090905
0,0.7157894736842105,0.8885307312011719,4,2922.75390625,30.766200000000005
0,0.7157894736842105,0.8697466850280762,8,2928.484375,30.734
0,0.7157894736842105,0.8508102893829346,16,2901.10546875,29.94690909090909
0,0.7157894736842105,0.8301208019256592,32,2918.98828125,29.1894
1,0.7684210526315789,1.158158779144287,1,2922.64453125,32.68772727272728
1,0.7684210526315789,0.936997413635254,4,2913.7265625,34.52472727272727
1,0.7684210526315789,0.9083433151245116,8,2909.26171875,29.291
1,0.7684210526315789,0.887507438659668,16,2936.66015625,30.696454545454547
1,0.7684210526315789,0.8637351989746094,32,2934.30078125,30.60672727272728
2,0.8,1.3294596672058103,1,2920.4140625,34.1625
2,0.8,1.05550217628479,4,2938.44140625,31.596272727272723
2,0.8,1.013232707977295,8,2937.27734375,33.044090909090905
2,0.8,0.9740819931030272,16,2919.9453125,32.90436363636363
2,0.8,0.930427312850952,32,2926.703125,32.96481818181819
3,0.7684210526315789,1.8013269901275637,1,2948.96484375,37.996642857142845
3,0.7684210526315789,1.1802611351013184,4,2955.33984375,32.61575
3,0.7684210526315789,1.1224160194396973,8,2959.5,34.20133333333334
3,0.7684210526315789,1.083730936050415,16,2941.6015625,33.383250000000004
3,0.7684210526315789,1.0506186485290527,32,2957.296875,35.10766666666667
4,0.8105263157894737,2.3149402141571045,1,2964.578125,39.6004
4,0.8105263157894737,1.3046236038208008,4,2965.67578125,36.23815384615385
4,0.8105263157894737,1.243783473968506,8,2989.08203125,36.820076923076925
4,0.8105263157894737,1.196094274520874,16,2950.2734375,37.04253846153846
4,0.8105263157894737,1.1510915756225586,32,2971.65625,34.84406666666666
5,0.7473684210526316,1.2574710845947266,1,2922.390625,34.175090909090905
5,0.7473684210526316,0.9422271251678468,4,2899.19921875,31.273099999999992
5,0.7473684210526316,0.8833565711975098,8,2878.24609375,29.3855
5,0.7473684210526316,0.8716223239898682,16,2913.10546875,31.1779
5,0.7473684210526316,0.8487679958343506,32,2914.3046875,30.1033
6,0.7263157894736842,1.252711296081543,1,2927.515625,32.377818181818185
6,0.7263157894736842,0.9967143535614014,4,2908.0703125,31.5901
6,0.7263157894736842,0.9187781810760498,8,2913.328125,29.6042
6,0.7263157894736842,0.8821532726287842,16,2948.296875,31.8064
6,0.7263157894736842,0.8654158115386963,32,2913.046875,29.7134
7,0.7473684210526316,1.3530046939849854,1,2910.171875,31.95527272727273
7,0.7473684210526316,1.0002729892730713,4,2928.41015625,32.1957
7,0.7473684210526316,0.9298717975616456,8,2922.4921875,30.052
7,0.7473684210526316,0.9182443618774414,16,2937.12109375,31.812700000000007
7,0.7473684210526316,0.8791608810424805,32,2913.15234375,29.6867
8,0.7789473684210526,1.5033347606658936,1,2907.9375,32.84916666666666
8,0.7789473684210526,1.051907300949097,4,2927.62109375,30.50318181818182
8,0.7789473684210526,0.94423246383667,8,2927.921875,30.568181818181817
8,0.7789473684210526,0.9285643100738524,16,2903.5,32.966454545454546
8,0.7789473684210526,0.8962552547454834,32,2922.4375,31.79609090909091
9,0.8421052631578947,1.947049140930176,1,2939.8125,33.145307692307696
9,0.8421052631578947,1.1922752857208252,4,2925.08203125,35.87508333333333
9,0.8421052631578947,1.1652898788452148,8,2937.90234375,34.81275
9,0.8421052631578947,1.0897448062896729,16,2928.84375,37.22174999999999
9,0.8421052631578947,1.0599570274353027,32,2944.2578125,35.595333333333336
10,0.8631578947368421,4.726985216140747,1,2973.7890625,68.59100000000001
10,0.8631578947368421,4.56877064704895,4,2969.50390625,69.96563636363636
10,0.8631578947368421,4.456441640853882,8,2968.3203125,69.39563636363636
10,0.8631578947368421,4.4031081199646,16,2964.546875,68.95066666666666
10,0.8631578947368421,4.431025266647339,32,2985.4296875,73.06376190476192
11,0.7578947368421053,1.765727996826172,1,2948.93359375,39.68915384615384
11,0.7578947368421053,1.167430400848389,4,2943.28515625,36.24783333333333
11,0.7578947368421053,1.1248540878295898,8,2930.23046875,34.64758333333333
11,0.7578947368421053,1.0724976062774658,16,2921.92578125,31.773545454545456
11,0.7578947368421053,1.0096948146820068,32,2941.62109375,35.693363636363635
12,0.7894736842105263,1.4481472969055176,1,2907.3515625,34.71341666666667
12,0.7894736842105263,1.0758352279663086,4,2913.80859375,29.309636363636365
12,0.7894736842105263,1.023479461669922,8,2940.02734375,30.590272727272733
12,0.7894736842105263,0.979267120361328,16,2927.39453125,30.16318181818182
12,0.7894736842105263,0.9527623653411864,32,2938.50390625,31.686100000000003
0,0.7157894736842105,0.989102840423584,1,2899.40234375,32.661818181818184
0,0.7157894736842105,0.8905940055847168,4,2913.51953125,31.526599999999995
0,0.7157894736842105,0.8644678592681885,8,2940.66796875,29.8502
0,0.7157894736842105,0.8557369709014893,16,2933.046875,31.7068
0,0.7157894736842105,0.8491744995117188,32,2938.1953125,29.6279
1,0.7684210526315789,1.1529858112335205,1,2924.34375,35.283500000000004
1,0.7684210526315789,0.9445655345916748,4,2929.28515625,31.78345454545454
1,0.7684210526315789,0.9135239124298096,8,2937.1484375,32.59645454545454
1,0.7684210526315789,0.893834114074707,16,2923.01171875,32.575545454545455
1,0.7684210526315789,0.8564352989196777,32,2926.796875,30.261000000000003
2,0.8,1.343651294708252,1,2947.93359375,36.17008333333333
2,0.8,1.0391795635223389,4,2927.41796875,33.08954545454545
2,0.8,1.0157346725463867,8,2916.6640625,34.31718181818182
2,0.8,0.9684691429138184,16,2947.140625,33.76936363636364
2,0.8,0.9297289848327636,32,2929.87109375,34.41109090909091
3,0.7684210526315789,1.801295518875122,1,2919.640625,37.32371428571429
3,0.7684210526315789,1.1784687042236328,4,2966.0703125,33.56841666666667
3,0.7684210526315789,1.129466533660889,8,2946.34765625,33.33341666666667
3,0.7684210526315789,1.0877971649169922,16,2945.96484375,34.15716666666666
3,0.7684210526315789,1.0423364639282229,32,2941.35546875,33.8925
4,0.8105263157894737,2.304094791412353,1,2965.828125,39.30473333333334
4,0.8105263157894737,1.3088939189910889,4,2966.2109375,36.98830769230769
4,0.8105263157894737,1.24772310256958,8,2949.734375,36.15546153846154
4,0.8105263157894737,1.19968843460083,16,2968.1640625,35.465384615384615
4,0.8105263157894737,1.153268337249756,32,2952.09765625,34.659
5,0.7473684210526316,1.2439780235290527,1,2894.95703125,31.98827272727273
5,0.7473684210526316,0.9477941989898682,4,2919.72265625,29.1357
5,0.7473684210526316,0.8863527774810791,8,2900.390625,31.5853
5,0.7473684210526316,0.8758544921875,16,2896.90234375,29.7969
5,0.7473684210526316,0.8513321876525879,32,2903.6171875,32.1261
6,0.7263157894736842,1.2541983127593994,1,2923.28125,30.894818181818184
6,0.7263157894736842,0.968235969543457,4,2923.13671875,29.414
6,0.7263157894736842,0.923175573348999,8,2951.390625,31.7364
6,0.7263157894736842,0.8823428153991699,16,2913.546875,29.1179
6,0.7263157894736842,0.8638243675231934,32,2920.03515625,31.4257
7,0.7473684210526316,1.359819412231445,1,2910.16015625,30.39536363636364
7,0.7473684210526316,1.00824236869812,4,2934.96484375,30.444818181818185
7,0.7473684210526316,0.9303231239318848,8,2936.671875,29.617500000000007
7,0.7473684210526316,0.889894962310791,16,2919.12890625,31.729000000000003
7,0.7473684210526316,0.8855750560760498,32,2914.37890625,29.5491
8,0.7789473684210526,1.5076179504394531,1,2940.78125,32.50966666666667
8,0.7789473684210526,1.040013551712036,4,2936.8046875,30.32690909090909
8,0.7789473684210526,0.9502949714660645,8,2914.875,31.798
8,0.7789473684210526,0.9321534633636476,16,2935.84375,32.613454545454545
8,0.7789473684210526,0.8945846557617188,32,2914.38671875,34.74945454545454
9,0.8421052631578947,1.9777090549469,1,2946.9609375,34.09878571428571
9,0.8421052631578947,1.2006070613861084,4,2912.84375,33.456916666666665
9,0.8421052631578947,1.1570677757263184,8,2939.63671875,37.10166666666667
9,0.8421052631578947,1.0890800952911377,16,2936.04296875,35.90208333333334
9,0.8421052631578947,1.0450482368469238,32,2942.53125,34.80883333333333
10,0.8631578947368421,4.731924057006836,1,2955.0703125,70.06090909090909
10,0.8631578947368421,4.570318698883057,4,2966.4921875,68.61985714285716
10,0.8631578947368421,4.461670637130737,8,2967.6640625,70.29671428571429
10,0.8631578947368421,4.410151243209839,16,2989.96875,71.00580952380952
10,0.8631578947368421,4.424853563308716,32,2974.67578125,72.99261904761904
11,0.7578947368421053,1.7627010345458984,1,2935.6796875,40.20938461538461
11,0.7578947368421053,1.1636195182800293,4,2935.35546875,35.895
11,0.7578947368421053,1.1261188983917236,8,2936.24609375,33.75541666666667
11,0.7578947368421053,1.0932269096374512,16,2958.4609375,35.0455
11,0.7578947368421053,1.0023579597473145,32,2919.43359375,32.01072727272728
12,0.7894736842105263,1.4335942268371582,1,2953.5625,36.33625
12,0.7894736842105263,1.064274787902832,4,2944.390625,29.424727272727274
12,0.7894736842105263,1.0021657943725586,8,2935.19921875,32.16490909090909
12,0.7894736842105263,0.9803712368011476,16,2924.51953125,32.1298
12,0.7894736842105263,0.9568579196929932,32,2941.30078125,30.321900000000007
0,0.7157894736842105,0.9933345317840576,1,2920.64453125,32.809363636363635
0,0.7157894736842105,0.9095807075500488,4,2935.24609375,29.865500000000004
0,0.7157894736842105,0.8693773746490479,8,2914.28515625,30.9286
0,0.7157894736842105,0.8577265739440918,16,2921.62890625,29.1664
0,0.7157894736842105,0.8352961540222168,32,2941.26171875,31.1174
1,0.7684210526315789,1.1466259956359863,1,2918.578125,32.81158333333333
1,0.7684210526315789,0.937464475631714,4,2926.01953125,30.640181818181816
1,0.7684210526315789,0.9062020778656006,8,2920.60546875,29.46190909090909
1,0.7684210526315789,0.8825552463531494,16,2926.546875,30.89154545454545
1,0.7684210526315789,0.8536419868469238,32,2919.0703125,29.87209090909091
2,0.8,1.3306488990783691,1,2909.82421875,33.71141666666666
2,0.8,1.0381453037261963,4,2927.80078125,31.725909090909088
2,0.8,1.0283124446868896,8,2930.61328125,32.290363636363644
2,0.8,0.9661643505096436,16,2908.94921875,32.642
2,0.8,0.9217565059661864,32,2928.34375,32.49136363636364
3,0.7684210526315789,1.80409574508667,1,2955.796875,37.73364285714286
3,0.7684210526315789,1.1848061084747314,4,2949.234375,31.953416666666666
3,0.7684210526315789,1.1201019287109375,8,2927.8984375,33.962666666666664
3,0.7684210526315789,1.0826573371887207,16,2957.53515625,33.40716666666667
3,0.7684210526315789,1.0417659282684326,32,2951.5078125,34.98291666666667
4,0.8105263157894737,2.2881410121917725,1,2960.69921875,38.491933333333336
4,0.8105263157894737,1.3078534603118896,4,2971.2265625,34.87815384615384
4,0.8105263157894737,1.2469029426574707,8,2931.7265625,35.787615384615385
4,0.8105263157894737,1.1868655681610107,16,2951.5625,35.44561538461538
4,0.8105263157894737,1.153641939163208,32,2960.08203125,36.33030769230769
5,0.7473684210526316,1.2599482536315918,1,2923.44921875,33.08827272727273
5,0.7473684210526316,0.9438760280609132,4,2914.2890625,32.966300000000004
5,0.7473684210526316,0.8931810855865479,8,2861.08984375,32.0155
5,0.7473684210526316,0.876502513885498,16,2912.953125,30.9245
5,0.7473684210526316,0.8553292751312256,32,2939.77734375,28.9315
6,0.7263157894736842,1.2538247108459473,1,2906.6484375,31.48872727272727
6,0.7263157894736842,0.9694571495056152,4,2920.62109375,29.7909
6,0.7263157894736842,0.9226930141448976,8,2924.95703125,32.1616
6,0.7263157894736842,0.8768112659454346,16,2907.796875,30.5194
6,0.7263157894736842,0.8707308769226074,32,2923.5,28.5522
7,0.7473684210526316,1.343726396560669,1,2926.84375,31.79618181818181
7,0.7473684210526316,1.0012974739074707,4,2920.33203125,31.2078
7,0.7473684210526316,0.9225993156433104,8,2911.08203125,28.9899
7,0.7473684210526316,0.8986690044403076,16,2929.1484375,31.2941
7,0.7473684210526316,0.8824210166931152,32,2913.62890625,29.2591
8,0.7789473684210526,1.5192821025848389,1,2915.48046875,32.39608333333334
8,0.7789473684210526,1.0410799980163574,4,2925.28125,30.75554545454545
8,0.7789473684210526,0.9474985599517822,8,2909.4296875,31.771636363636365
8,0.7789473684210526,0.9261021614074708,16,2945.2421875,31.32054545454546
8,0.7789473684210526,0.8985128402709961,32,2927.6796875,31.209181818181825
9,0.8421052631578947,1.924844741821289,1,2941.02734375,32.72553846153846
9,0.8421052631578947,1.1989364624023438,4,2938.96875,35.0155
9,0.8421052631578947,1.152116298675537,8,2942.98046875,35.24283333333333
9,0.8421052631578947,1.0915894508361816,16,2936.03515625,36.46933333333333
9,0.8421052631578947,1.0451281070709229,32,2941.5703125,35.66308333333333
10,0.8631578947368421,4.735433578491211,1,2971.76953125,68.52595454545454
10,0.8631578947368421,4.571367740631104,4,2977.65234375,70.06736363636364
10,0.8631578947368421,4.465655565261841,8,2946.63671875,69.65919047619047
10,0.8631578947368421,4.412323951721191,16,3020.45703125,70.24852380952382
10,0.8631578947368421,4.431106805801392,32,2979.828125,72.2695238095238
11,0.7578947368421053,1.7676339149475098,1,2918.42578125,38.883307692307696
11,0.7578947368421053,1.162194013595581,4,2932.83203125,34.11933333333333
11,0.7578947368421053,1.127368688583374,8,2935.66015625,35.05616666666667
11,0.7578947368421053,1.0753014087677002,16,2939.25390625,32.57327272727272
11,0.7578947368421053,1.0058510303497314,32,2918.44921875,34.297363636363634
12,0.7894736842105263,1.446868658065796,1,2944.328125,34.24183333333334
12,0.7894736842105263,1.067385196685791,4,2917.68359375,29.83654545454545
12,0.7894736842105263,1.0006163120269775,8,2949.09375,30.266181818181817
12,0.7894736842105263,0.9861850738525392,16,2960.4375,30.08418181818182
12,0.7894736842105263,0.961313247680664,32,2920.73046875,29.7315
0,0.7157894736842105,0.9857759475708008,1,2927.03515625,33.32418181818182
0,0.7157894736842105,0.8834290504455566,4,2903.82421875,30.62681818181818
0,0.7157894736842105,0.8664286136627197,8,2904.08203125,28.9382
0,0.7157894736842105,0.8557078838348389,16,2943.203125,30.8603
0,0.7157894736842105,0.8328564167022705,32,2940.59765625,29.06
1,0.7684210526315789,1.1489150524139404,1,2923.4453125,32.60754545454545
1,0.7684210526315789,0.9362335205078124,4,2928.6640625,34.82945454545454
1,0.7684210526315789,0.915571928024292,8,2930.84375,30.45018181818181
1,0.7684210526315789,0.8822898864746094,16,2908.2265625,30.784181818181818
1,0.7684210526315789,0.8589351177215576,32,2930.02734375,30.6720909090909
2,0.8,1.317967414855957,1,2906.18359375,34.49283333333334
2,0.8,1.0384137630462646,4,2930.35546875,30.751454545454543
2,0.8,1.0156371593475342,8,2934.58984375,32.83627272727273
2,0.8,0.9713189601898192,16,2931.96484375,32.40354545454546
2,0.8,0.9326095581054688,32,2930.01953125,32.483090909090905
3,0.7684210526315789,1.8098511695861816,1,2941.87109375,37.62307142857144
3,0.7684210526315789,1.1887822151184082,4,2961.28515625,31.340166666666665
3,0.7684210526315789,1.1270782947540283,8,2927.47265625,33.59791666666666
3,0.7684210526315789,1.083460569381714,16,2945.98828125,32.91883333333333
3,0.7684210526315789,1.0416271686553955,32,2938.0234375,34.382333333333335
4,0.8105263157894737,2.317627429962158,1,2961.97265625,38.71053333333334
4,0.8105263157894737,1.3133046627044678,4,2950.609375,35.695846153846155
4,0.8105263157894737,1.2533092498779297,8,2996.69140625,35.92
4,0.8105263157894737,1.1909255981445312,16,2935.61328125,36.47846153846154
4,0.8105263157894737,1.152980089187622,32,2976.59375,36.107461538461536
5,0.7473684210526316,1.2609779834747314,1,2925.8828125,33.23209090909091
5,0.7473684210526316,0.9565021991729736,4,2905.77734375,30.494100000000003
5,0.7473684210526316,0.8914825916290283,8,2912.5078125,32.183499999999995
5,0.7473684210526316,0.8755230903625488,16,2913.11328125,30.2995
5,0.7473684210526316,0.853792667388916,32,2918.328125,29.203
6,0.7263157894736842,1.2519774436950684,1,2917.87890625,31.34336363636364
6,0.7263157894736842,0.9671127796173096,4,2905.44921875,30.8881
6,0.7263157894736842,0.9093728065490724,8,2913.5546875,29.0332
6,0.7263157894736842,0.8812553882598877,16,2916.8125,31.1881
6,0.7263157894736842,0.8641502857208252,32,2896.54296875,29.0591
7,0.7473684210526316,1.3544366359710691,1,2888.1171875,31.98836363636364
7,0.7473684210526316,1.0032105445861816,4,2908.5,31.6698
7,0.7473684210526316,0.943978786468506,8,2929.12890625,29.532
7,0.7473684210526316,0.8903052806854248,16,2905.8515625,31.4796
7,0.7473684210526316,0.8893122673034668,32,2918.13671875,29.3467
8,0.7789473684210526,1.502338409423828,1,2914.98828125,32.27291666666667
8,0.7789473684210526,1.0368337631225586,4,2933.296875,30.81045454545455
8,0.7789473684210526,0.9485368728637696,8,2895.7734375,31.15936363636364
8,0.7789473684210526,0.9252235889434814,16,2928.140625,30.838090909090905
8,0.7789473684210526,0.8965537548065186,32,2927.375,31.400272727272725
9,0.8421052631578947,1.9364333152771,1,2929.7109375,34.13549999999999
9,0.8421052631578947,1.2116107940673828,4,2948.76171875,33.9
9,0.8421052631578947,1.1470832824707031,8,2931.203125,36.49183333333333
9,0.8421052631578947,1.084303855895996,16,2929.4765625,36.32441666666666
9,0.8421052631578947,1.0644776821136477,32,2968.1484375,34.187749999999994
10,0.8631578947368421,4.72172212600708,1,2950.265625,69.18977272727273
10,0.8631578947368421,4.569715738296509,4,2991.6875,68.52977272727271
10,0.8631578947368421,4.4620747566223145,8,2980.8359375,70.72185714285715
10,0.8631578947368421,4.399004459381104,16,2979.6640625,70.96890476190477
10,0.8631578947368421,4.426083564758301,32,2984.69921875,72.84966666666666
11,0.7578947368421053,1.7768661975860596,1,2926.859375,40.106307692307695
11,0.7578947368421053,1.1791503429412842,4,2940.32421875,38.70033333333334
11,0.7578947368421053,1.1345796585083008,8,2973.8515625,34.868
11,0.7578947368421053,1.075545310974121,16,2938.94140625,34.75783333333333
11,0.7578947368421053,1.0104937553405762,32,2968.21875,33.313272727272725
12,0.7894736842105263,1.4335308074951172,1,2934.46875,34.269416666666665
12,0.7894736842105263,1.0677993297576904,4,2933.99609375,30.36190909090909
12,0.7894736842105263,1.018665075302124,8,2955.20703125,31.31327272727273
12,0.7894736842105263,0.9834604263305664,16,2938.6640625,31.193090909090905
12,0.7894736842105263,0.963852882385254,32,2941.9765625,34.073800000000006
0,0.7157894736842105,1.0003042221069336,1,2915.765625,33.808
0,0.7157894736842105,0.8812129497528076,4,2908.39453125,29.9433
0,0.7157894736842105,0.8697342872619629,8,2905.234375,31.333
0,0.7157894736842105,0.8451430797576904,16,2902.6015625,29.969818181818184
0,0.7157894736842105,0.8287358283996582,32,2919.2265625,29.750200000000007
1,0.7684210526315789,1.1614291667938232,1,2935.83984375,32.922363636363634
1,0.7684210526315789,0.94091534614563,4,2931.5234375,34.64945454545454
1,0.7684210526315789,0.909937620162964,8,2919.4375,30.475363636363635
1,0.7684210526315789,0.8847665786743164,16,2913.203125,31.33618181818182
1,0.7684210526315789,0.8609654903411865,32,2904.0078125,31.137
2,0.8,1.3338847160339355,1,2914.03125,34.29816666666667
